LAMMPS data file via write_data, version 20 Sep 2021, timestep = 200030

1956 atoms
7 atom types
1016 bonds
2 bond types
535 angles
2 angle types

-0.24492784080623267 20.450527840806764 xlo xhi
0.006890152057121528 18.621864847943566 ylo yhi
1.4275646120586585 57.00495338794108 zlo zhi
-12.204558202674257 0 0 xy xz yz

Masses

1 28.0855
2 40.078
3 15.9994
4 15.9994
5 1.00794
6 15.9994
7 1.00794

Bond Coeffs # harmonic/omp

1 554.135 1
2 554.135 1

Angle Coeffs # harmonic/omp

1 15 100
2 45.7696 109.47

Atoms # full

1 1 1 2.1 17.566450726174228 0.8194255224187769 2.155393868420749 0 0 0
4 536 1 2.1 12.124307857096367 4.041159314727862 6.646472671252088 0 0 0
6 6 1 2.1 2.7549341738260216 18.22027047653238 8.567588079409834 0 -1 0
7 3 1 2.1 15.143791604491494 4.5580858537120355 2.366442152941235 0 0 0
10 538 1 2.1 13.679489391296398 1.4893788341403866 6.499317167918334 0 0 0
11 539 2 1.05 17.276557807763194 0.9948875529314777 5.360413588574541 0 0 0
14 542 2 1.05 11.694577032843872 4.103663421369977 3.3205962383197023 0 0 0
15 543 2 1.05 13.947369428102972 1.20339132914055 3.3831804874087603 0 0 0
18 546 2 1.05 15.560768906283535 4.252528227417488 5.502147628394814 0 0 0
392 97 6 -0.8476 -3.969605080297978 9.785585652642403 12.002653741214248 0 0 0
640 126 7 0.4238 -1.3091594826191002 11.122819798120904 11.133552589546891 0 0 0
23 549 4 -1.05 3.2232321343946713 17.002421987908996 7.694515598150658 0 0 0
344 706 4 -1.05 0.3299821641329337 5.717654161649336 1.7877251587529446 0 0 0
27 553 4 -1.05 12.838770350115015 2.76283884865239 7.010890101413835 0 0 0
28 554 4 -1.05 18.36579856037841 1.7422969411437461 3.1652387652829552 0 0 0
31 557 4 -1.05 4.771589693980002 17.314200104186977 5.612011231526456 0 -1 0
32 558 4 -1.05 16.229879210985473 0.4091285062593738 2.8632293408349985 0 0 0
35 561 4 -1.05 10.985941917918526 3.644857947494487 5.514808222091864 0 0 0
36 562 4 -1.05 1.9808533436071856 17.658493582624807 9.810054937896531 0 -1 0
637 125 7 0.4238 5.475019213428351 7.382311176309399 12.097548721601253 0 0 0
41 565 4 -1.05 14.107595273782014 0.5659785560386361 7.66060230507638 0 0 0
42 566 4 -1.05 14.290965065545151 3.636956308820809 3.2988533104998883 0 0 0
45 569 4 -1.05 12.829014235561555 0.6875109507690381 5.447945399074992 0 0 0
46 570 4 -1.05 8.339054237960466 17.175892056220007 2.9621628909871514 0 -1 0
49 573 4 -1.05 15.024982263495751 1.966309968239645 5.8134330892101165 0 0 0
52 6 3 -0.95 16.16361824898887 0.5038510555921302 9.11391091716165 0 0 0
53 6 5 0.425 16.090229626330995 0.5557019834461501 10.155466702881885 0 0 0
707 131 7 0.4238 -3.81043694678928 16.042273256390914 9.648730585076637 0 0 0
481 37 1 2.1 10.706049394974583 0.6291640161926676 1.87071587980187 0 0 0
708 131 7 0.4238 -3.908584166715792 14.460761035680274 9.2834215457148 0 0 0
63 58 6 -0.8476 14.212165391944058 5.882268964904431 8.479753076298406 0 0 0
64 58 7 0.4238 14.895512339308917 5.13872568004927 8.67764526602666 0 0 0
65 58 7 0.4238 14.135903262648897 6.079097811128113 7.480828030981152 0 0 0
66 59 6 -0.8476 9.788520400234873 2.496210729252611 11.336819531857525 0 0 0
67 59 7 0.4238 9.56497037234805 1.9036302142882175 10.522214360002996 0 0 0
68 59 7 0.4238 9.876526696224497 3.3972466433202646 10.855835661986582 0 0 0
72 61 6 -0.8476 13.883866738496936 1.7056848511578062 10.781448780053159 0 0 0
24 550 4 -1.05 6.233563092921854 18.15602059253452 1.9256697717174276 0 -1 0
153 124 7 0.4238 4.168007975700169 10.40345115553385 10.031509931514265 0 0 0
703 130 6 -0.8476 -0.5436718239393884 17.60969908225284 10.023437880360461 0 0 0
380 93 6 -0.8476 -3.4065402570642282 7.158936480874576 12.515038149094499 0 0 0
80 63 7 0.4238 8.983355974730848 5.483429268067785 11.134403892809749 0 0 0
81 7 1 2.1 13.489330491960317 7.126087793287862 2.3927041071086426 0 0 0
84 575 1 2.1 7.893056504736131 10.186609801425988 6.785908350382632 0 0 0
86 12 1 2.1 10.58045573220217 5.5780181475507185 8.921686859632192 0 0 0
87 9 1 2.1 11.173178954288215 10.64490836149226 2.4208743322880526 0 0 0
90 577 1 2.1 9.493477322478276 7.643360807970019 6.92059140717286 0 0 0
91 578 2 1.05 12.996716968414164 7.262843674632952 5.472224096238407 0 0 0
